review_id,product_sku,product_name,brand,marketplace,country,language,review_date,rating,review_title,review_text,verified_purchase,helpful_votes,reviewer_id,reviewer_review_count,source_ingested_at,rating_trusted,date_parseable,rating_trusted,date_parseable
CR-002414,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_de,DE,de,2026-03-03,5,Excellent purifier,"The sensor is responsive enough that I mostly just leave it on auto and forget it. Cheaper to run than I expected, the energy draw on auto is minimal. At speed one you genuinely cannot hear it from the bed.",true,0,RV8899343,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002415,CP-BB-DM5440,DustMagnet 5440i,Blueair,versuni_dtc,EU,en,2026-03-03,5,Big difference in the bedroom,On sleep mode it is quieter than my old fan by a wide margin.,true,1,RV6515600,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002416,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,amazon_de,DE,de,2026-03-03,5,Exactly what we needed,The app paired on the first try and the scheduling actually works. Auto mode ramps up when I open a window and settles back down on its own. Cooking smells from the kitchen are gone long before we finish eating.,true,10,RV5264211,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002417,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_fr,FR,fr,2026-03-03,5,Big difference in the bedroom,I like being able to check the air quality history for the past week from my phone. Cooking smells from the kitchen are gone long before we finish eating.,true,0,RV8303226,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002418,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_de,DE,de,2026-03-03,5,Quiet and effective,Worth the money for the coverage it gives in an open plan space.,true,7,RV8699608,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002419,CP-LV-C400S,Core 400S Smart,Levoit,bol_nl,NL,nl,2026-03-04,5,Big difference in the bedroom,The app paired on the first try and the scheduling actually works. At speed one you genuinely cannot hear it from the bed. Worth the money for the coverage it gives in an open plan space.,true,0,RV1522273,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002420,VS-AP-3000i,Air Purifier 3000i Series,Philips,versuni_dtc,EU,en,2026-03-04,3,"Fine, not exceptional",Decent unit but the smart features are more of a novelty than a reason to buy.,true,1,RV3434996,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002421,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,amazon_uk,GB,en,2026-03-05,1,Disappointing smart features,"The app is slow, logs me out at random and lost all my schedules after an update.",true,1,RV8856568,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002422,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,amazon_uk,GB,en,2026-03-05,5,Very happy with it,"Compact footprint, does not dominate the room. Worth the money for the coverage it gives in an open plan space.",true,0,RV8464297,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002423,VS-AP-4000i,Air Purifier 4000i Series,Philips,versuni_dtc,EU,en,2026-03-05,4,Very happy with it,Hay fever season was genuinely bearable this year for the first time. At speed one you genuinely cannot hear it from the bed.,true,2,RV3073628,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002424,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,bol_nl,NL,nl,2026-03-05,5,Big difference in the bedroom,"Hay fever season was genuinely bearable this year for the first time. The sensor is responsive enough that I mostly just leave it on auto and forget it. It looks like a piece of furniture rather than an appliance, which sold my partner on it.",true,8,RV0173198,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002425,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_de,DE,de,null,4,Excellent purifier,Auto mode ramps up when I open a window and settles back down on its own. Setting up a night schedule in the app took under a minute.,true,0,RV1425802,61,2026-08-26T09:00:00+02:00,true,false,true,false
CR-002426,VS-AP-4000i,Air Purifier 4000i Series,Philips,bol_nl,NL,nl,2026-03-05,5,Very happy with it,Hay fever season was genuinely bearable this year for the first time.,false,0,RV8444988,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002427,VS-AP-8000i,Air Performer 8000i Series,Philips,amazon_uk,GB,en,2026-03-05,5,Quiet and effective,The app paired on the first try and the scheduling actually works. Hay fever season was genuinely bearable this year for the first time.,true,4,RV1019852,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002428,VS-AP-8000i,Air Performer 8000i Series,Philips,amazon_nl,NL,nl,2026-03-06,1,Terrible Wi-Fi disconnects,"Turbo mode sounds like a hairdryer, we never use it.",true,6,RV6391064,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002429,VS-AP-2000,Air Purifier 2000 Series,Philips,fnac_fr,FR,fr,2026-03-06,5,Very happy with it,"Cheaper to run than I expected, the energy draw on auto is minimal. Auto mode ramps up when I open a window and settles back down on its own. On sleep mode it is quieter than my old fan by a wide margin.",true,0,RV8796064,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002430,VS-AP-3000i,Air Purifier 3000i Series,Philips,fnac_fr,FR,fr,2026-03-06,1,Loud and unreliable,Stopped responding entirely after four months and had to be replaced under warranty.,false,3,RV2411347,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002431,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_de,DE,de,2026-03-06,3,"Fine, not exceptional",Does the job. Nothing remarkable either way.,true,2,RV4484289,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002432,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,amazon_fr,FR,fr,2026-03-06,5,Exactly what we needed,Cooking smells from the kitchen are gone long before we finish eating. On sleep mode it is quieter than my old fan by a wide margin.,true,8,RV3653994,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002433,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,amazon_uk,GB,en,2026-03-06,3,"Fine, not exceptional",Does the job. Nothing remarkable either way. Cooking smells from the kitchen are gone long before we finish eating. It drops off the Wi-Fi every couple of days and needs a full re-pair.,true,2,RV5302656,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002434,VS-AP-3000i,Air Purifier 3000i Series,Philips,currys_uk,GB,en,2026-03-06,4,Excellent purifier,Worth the money for the coverage it gives in an open plan space. Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose.,true,4,RV8957403,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002435,VS-AP-2000,Air Purifier 2000 Series,Philips,versuni_dtc,EU,en,2026-03-07,5,Exactly what we needed,"Cheaper to run than I expected, the energy draw on auto is minimal. The sensor is responsive enough that I mostly just leave it on auto and forget it. I like being able to check the air quality history for the past week from my phone.",true,4,RV8335209,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002436,VS-AP-4000i,Air Purifier 4000i Series,Philips,fnac_fr,FR,fr,2026-03-07,3,"Fine, not exceptional","Works as described, though the manual is close to useless. Worth the money for the coverage it gives in an open plan space. There is a high pitched whine from the motor that I cannot unhear.",true,5,RV8507290,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002437,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_nl,NL,nl,2026-03-07,1,Not worth the money,"The touch panel became unresponsive within weeks. Replacement filters cost almost half the price of the unit, which is absurd.",false,14,RV8124420,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002438,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,bol_nl,NL,nl,2026-03-07,5,Big difference in the bedroom,At speed one you genuinely cannot hear it from the bed.,true,0,RV8807273,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002439,CP-LV-C400S,Core 400S Smart,Levoit,bol_nl,NL,nl,2026-03-07,4,Excellent purifier,Build quality feels solid and the filter change is a thirty second job. Setting up a night schedule in the app took under a minute.,true,2,RV7766315,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002440,CP-LV-C400S,Core 400S Smart,Levoit,fnac_fr,FR,fr,2026-03-07,2,Terrible Wi-Fi disconnects,Will not hold a connection to my 2.4GHz network for more than a week at a time. Filters are expensive and only available from one supplier.,true,2,RV8466398,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002441,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_uk,GB,en,2026-03-08,1,Very happy with it,"The sensor is responsive enough that I mostly just leave it on auto and forget it. It looks like a piece of furniture rather than an appliance, which sold my partner on it.",true,1,RV5647891,1,2026-08-26T09:00:00+02:00,false,true,false,true
CR-002442,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_nl,NL,nl,2026-03-08,5,Excellent purifier,Setting up a night schedule in the app took under a minute. Cooking smells from the kitchen are gone long before we finish eating.,true,1,RV7059262,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002443,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,bol_nl,NL,nl,2026-03-08,5,Big difference in the bedroom,On sleep mode it is quieter than my old fan by a wide margin.,true,1,RV6031175,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002444,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,currys_uk,GB,en,2026-03-08,2,Not worth the money,The touch panel became unresponsive within weeks. App crashes on Android every time I open the air quality history.,true,2,RV2868388,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002445,VS-AP-8000i,Air Performer 8000i Series,Philips,coolblue_nl,NL,nl,2026-03-08,1,Terrible Wi-Fi disconnects,Filters are expensive and only available from one supplier.,true,4,RV1062927,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002446,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,coolblue_nl,NL,nl,2026-03-08,4,Quiet and effective,At speed one you genuinely cannot hear it from the bed. Hay fever season was genuinely bearable this year for the first time.,false,3,RV5505922,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002447,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_nl,NL,nl,2026-03-08,1,Quiet and effective,"It looks like a piece of furniture rather than an appliance, which sold my partner on it. Worth the money for the coverage it gives in an open plan space.",false,1,RV8241866,1,2026-08-26T09:00:00+02:00,false,true,false,true
CR-002448,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,amazon_nl,NL,nl,2026-03-08,1,Good hardware ruined by the app,"There is a high pitched whine from the motor that I cannot unhear. The air quality sensor seems to read whatever it likes, it sat on red in an empty clean room.",false,0,RV8341840,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002449,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,mediamarkt_de,DE,de,2026-03-08,1,Loud and unreliable,Sensor readings disagree completely with my standalone PM2.5 meter.,true,1,RV2156763,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002450,CP-BB-DM5440,DustMagnet 5440i,Blueair,fnac_fr,FR,fr,2026-03-08,3,Does the job,"Does the job. Nothing remarkable either way. Whisper quiet at the lower settings, which is all we need overnight. Constant Wi-Fi disconnects, the app shows it offline more often than online.",true,9,RV3949031,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002451,VS-AP-8000i,Air Performer 8000i Series,Philips,amazon_fr,FR,fr,1773054717,4,Big difference in the bedroom,"Hay fever season was genuinely bearable this year for the first time. Good hardware, average software.",true,4,RV5990826,8,2026-08-26T09:00:00+02:00,true,false,true,false
CR-002452,VS-AP-3000i,Air Purifier 3000i Series,Philips,mediamarkt_de,DE,de,2026-03-09,5,Big difference in the bedroom,"It looks like a piece of furniture rather than an appliance, which sold my partner on it. Worth the money for the coverage it gives in an open plan space.",true,2,RV6444536,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002453,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,currys_uk,GB,en,2026-03-09,5,Very happy with it,Auto mode ramps up when I open a window and settles back down on its own.,true,3,RV0656696,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002454,CP-LV-C400S,Core 400S Smart,Levoit,fnac_fr,FR,fr,2026-03-09,5,Big difference in the bedroom,Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose.,true,5,RV1883408,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002455,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_de,DE,de,2026-03-10,5,Exactly what we needed,"Compact footprint, does not dominate the room. Whisper quiet at the lower settings, which is all we need overnight. Hay fever season was genuinely bearable this year for the first time.",false,11,RV0270419,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002456,CP-BB-DM5440,DustMagnet 5440i,Blueair,coolblue_nl,NL,nl,2026-03-10,4,Exactly what we needed,At speed one you genuinely cannot hear it from the bed.,false,15,RV2778325,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002457,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_de,DE,de,2026-03-10,5,Very happy with it,At speed one you genuinely cannot hear it from the bed. Setting up a night schedule in the app took under a minute.,true,1,RV8925797,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002458,VS-AP-4000i,Air Purifier 4000i Series,Philips,mediamarkt_de,DE,de,2026-03-10,1,Loud and unreliable,"Turbo mode sounds like a hairdryer, we never use it. The filter life indicator reset itself and now demands a new filter every two months.",false,0,RV7039213,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002459,VS-AP-3000i,Air Purifier 3000i Series,Philips,coolblue_nl,NL,nl,2026-03-11,5,Quiet and effective,"Cheaper to run than I expected, the energy draw on auto is minimal. Auto mode ramps up when I open a window and settles back down on its own. The PM2.5 readout drops from red to blue within about twenty minutes in our living room.",true,8,RV5286955,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002460,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,bol_nl,NL,nl,2026-03-12,5,Exactly what we needed,Cooking smells from the kitchen are gone long before we finish eating. Auto mode ramps up when I open a window and settles back down on its own.,true,0,RV1416034,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002461,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,bol_nl,NL,nl,2026-03-12,1,Loud and unreliable,"Turbo mode sounds like a hairdryer, we never use it.",true,8,RV3289612,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002462,CP-BB-DM5440,DustMagnet 5440i,Blueair,versuni_dtc,EU,en,2026-03-12,1,Good hardware ruined by the app,"There is a high pitched whine from the motor that I cannot unhear. Constant Wi-Fi disconnects, the app shows it offline more often than online.",true,8,RV3502045,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002463,CP-LV-C400S,Core 400S Smart,Levoit,mediamarkt_de,DE,de,2026-03-12,3,Mixed feelings,"Works as described, though the manual is close to useless. It looks like a piece of furniture rather than an appliance, which sold my partner on it. The app is slow, logs me out at random and lost all my schedules after an update.",true,2,RV3932874,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002464,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_uk,GB,en,2026-03-13,5,Big difference in the bedroom,Worth the money for the coverage it gives in an open plan space. Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose. I like being able to check the air quality history for the past week from my phone.,true,2,RV2065244,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002465,CP-BB-DM5440,DustMagnet 5440i,Blueair,bol_nl,NL,nl,2026-03-13,1,Good hardware ruined by the app,There is a high pitched whine from the motor that I cannot unhear. Sensor readings disagree completely with my standalone PM2.5 meter.,true,2,RV2727118,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002466,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_nl,NL,nl,2026-03-13,4,Excellent purifier,"Cheaper to run than I expected, the energy draw on auto is minimal.",true,6,RV8748848,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002467,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,amazon_nl,NL,nl,2026-03-14,5,Quiet and effective,The PM2.5 readout drops from red to blue within about twenty minutes in our living room. At speed one you genuinely cannot hear it from the bed.,true,5,RV6511821,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002512,VS-AP-4000i,Air Purifier 4000i Series,Philips,versuni_dtc,EU,en,2026-03-14,3,Mixed feelings,Decent unit but the smart features are more of a novelty than a reason to buy. Setting up a night schedule in the app took under a minute. On anything above speed two it is far too loud to sit in the same room.,false,14,RV7733174,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002530,VS-AP-8000i,Air Performer 8000i Series,Philips,mediamarkt_de,DE,de,2026-03-14,5,Exactly what we needed,Worth the money for the coverage it gives in an open plan space. Cooking smells from the kitchen are gone long before we finish eating.,true,1,RV7040613,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002553,VS-AP-2000,Air Purifier 2000 Series,Philips,mediamarkt_de,DE,de,2026-03-14,5,Exactly what we needed,"Cooking smells from the kitchen are gone long before we finish eating. It looks like a piece of furniture rather than an appliance, which sold my partner on it. Whisper quiet at the lower settings, which is all we need overnight.",true,1,RV4191542,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002555,VS-AP-2000,Air Purifier 2000 Series,Philips,coolblue_nl,NL,nl,2026-03-14,5,Exactly what we needed,Worth the money for the coverage it gives in an open plan space. Auto mode ramps up when I open a window and settles back down on its own.,true,11,RV2461909,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002577,VS-AP-3000i,Air Purifier 3000i Series,Philips,coolblue_nl,NL,nl,2026-03-15,1,Terrible Wi-Fi disconnects,On anything above speed two it is far too loud to sit in the same room. The device falls off the network after every router reboot and re-pairing is painful.,true,1,RV3136590,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002600,VS-AP-8000i,Air Performer 8000i Series,Philips,currys_uk,GB,en,2026-03-15,5,Big difference in the bedroom,The PM2.5 readout drops from red to blue within about twenty minutes in our living room. Auto mode ramps up when I open a window and settles back down on its own.,true,2,RV7030766,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002605,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,coolblue_nl,NL,nl,15/03/2026,2,Terrible Wi-Fi disconnects,Sensor readings disagree completely with my standalone PM2.5 meter. The touch panel became unresponsive within weeks.,true,7,RV3281043,8,2026-08-26T09:00:00+02:00,true,false,true,false
CR-002607,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,mediamarkt_de,DE,de,2026-03-15,5,Excellent purifier,Build quality feels solid and the filter change is a thirty second job. Worth the money for the coverage it gives in an open plan space.,false,1,RV0375481,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002640,CP-LV-C400S,Core 400S Smart,Levoit,currys_uk,GB,en,2026-03-15,3,Does the job,Decent unit but the smart features are more of a novelty than a reason to buy. The PM2.5 readout drops from red to blue within about twenty minutes in our living room. Firmware update bricked the app connection and support had no answer.,true,1,RV5701479,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002646,VS-AP-2000,Air Purifier 2000 Series,Philips,currys_uk,GB,en,2026-03-15,5,Quiet and effective,"Auto mode ramps up when I open a window and settles back down on its own. The app paired on the first try and the scheduling actually works. Whisper quiet at the lower settings, which is all we need overnight.",true,2,RV0874399,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002692,CP-BB-DM5440,DustMagnet 5440i,Blueair,versuni_dtc,EU,en,2026-03-16,4,Excellent purifier,I like being able to check the air quality history for the past week from my phone. Decent unit but the smart features are more of a novelty than a reason to buy.,true,0,RV3293943,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002693,VS-AP-3000i,Air Purifier 3000i Series,Philips,bol_nl,NL,nl,2026-03-16,4,Big difference in the bedroom,"Cheaper to run than I expected, the energy draw on auto is minimal. Works as described, though the manual is close to useless.",true,9,RV4598123,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002717,CP-BB-DM5440,DustMagnet 5440i,Blueair,mediamarkt_de,DE,de,2026-03-16,5,Very happy with it,"Cheaper to run than I expected, the energy draw on auto is minimal. Auto mode ramps up when I open a window and settles back down on its own.",true,5,RV5818396,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002761,VS-AP-8000i,Air Performer 8000i Series,Philips,mediamarkt_de,DE,de,2026-03-16,2,Filter costs are a scam,Filters are expensive and only available from one supplier. The device falls off the network after every router reboot and re-pairing is painful.,true,1,RV3454979,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002782,VS-AP-8000i,Air Performer 8000i Series,Philips,versuni_dtc,EU,en,2026-00-17,4,Quiet and effective,Worth the money for the coverage it gives in an open plan space. The sensor is responsive enough that I mostly just leave it on auto and forget it. Decent unit but the smart features are more of a novelty than a reason to buy.,true,2,RV6840468,1,2026-08-26T09:00:00+02:00,true,false,true,false
CR-002783,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,amazon_de,DE,de,2026-03-17,5,Exactly what we needed,At speed one you genuinely cannot hear it from the bed. Setting up a night schedule in the app took under a minute.,true,1,RV2531941,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002784,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,bol_nl,NL,nl,2026-03-17,2,Good hardware ruined by the app,"The air quality sensor seems to read whatever it likes, it sat on red in an empty clean room. Constant Wi-Fi disconnects, the app shows it offline more often than online.",true,0,RV3504578,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002785,CP-BB-DM5440,DustMagnet 5440i,Blueair,fnac_fr,FR,fr,2026-03-17,5,Excellent purifier,"The sensor is responsive enough that I mostly just leave it on auto and forget it. Whisper quiet at the lower settings, which is all we need overnight.",true,2,RV8669397,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002786,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,amazon_nl,NL,nl,2026-03-17,4,Quiet and effective,"Cheaper to run than I expected, the energy draw on auto is minimal. Setting up a night schedule in the app took under a minute. Does the job. Nothing remarkable either way.",true,1,RV8422128,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002787,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_nl,NL,nl,2026-03-17,2,Filter costs are a scam,Firmware update bricked the app connection and support had no answer.,true,7,RV8267194,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002788,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,versuni_dtc,EU,en,2026-03-17,4,Very happy with it,Build quality feels solid and the filter change is a thirty second job.,true,3,RV2149724,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002789,CP-LV-C400S,Core 400S Smart,Levoit,versuni_dtc,EU,en,2026-03-18,5,Big difference in the bedroom,"Cheaper to run than I expected, the energy draw on auto is minimal. Setting up a night schedule in the app took under a minute. Auto mode ramps up when I open a window and settles back down on its own.",true,2,RV2562058,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002790,VS-AP-3000i,Air Purifier 3000i Series,Philips,currys_uk,GB,en,2026-03-18,5,Very happy with it,"Cheaper to run than I expected, the energy draw on auto is minimal. Build quality feels solid and the filter change is a thirty second job.",true,0,RV3944412,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002791,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_uk,GB,en,2026-03-18,3,Does the job,"Does the job. Nothing remarkable either way. Cheaper to run than I expected, the energy draw on auto is minimal. On anything above speed two it is far too loud to sit in the same room.",true,0,RV8458993,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002792,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_de,DE,de,2026-03-18,3,"Fine, not exceptional","Fine for a medium sized room, would not push it much bigger than that. Auto mode ramps up when I open a window and settles back down on its own. Will not hold a connection to my 2.4GHz network for more than a week at a time.",true,4,RV8951611,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002793,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,currys_uk,GB,en,2026-03-18,5,Big difference in the bedroom,Worth the money for the coverage it gives in an open plan space. The PM2.5 readout drops from red to blue within about twenty minutes in our living room.,true,9,RV5991788,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002794,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_nl,NL,nl,2026-03-18,5,Exactly what we needed,"Cooking smells from the kitchen are gone long before we finish eating. It looks like a piece of furniture rather than an appliance, which sold my partner on it. Whisper quiet at the lower settings, which is all we need overnight.",false,6,RV5419422,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002795,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,bol_nl,NL,nl,2026-03-18,5,Big difference in the bedroom,Worth the money for the coverage it gives in an open plan space.,true,6,RV2181521,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002796,CP-BB-DM5440,DustMagnet 5440i,Blueair,amazon_fr,FR,fr,2026-03-18,5,Very happy with it,The sensor is responsive enough that I mostly just leave it on auto and forget it. On sleep mode it is quieter than my old fan by a wide margin.,true,2,RV8214802,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002797,CP-BB-DM5440,DustMagnet 5440i,Blueair,versuni_dtc,EU,en,2026-03-19,1,Filter costs are a scam,"App crashes on Android every time I open the air quality history. Replacement filters cost almost half the price of the unit, which is absurd.",true,4,RV1316089,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002798,CP-LV-C400S,Core 400S Smart,Levoit,bol_nl,NL,nl,2026-03-19,1,Not worth the money,"The air quality sensor seems to read whatever it likes, it sat on red in an empty clean room.",true,3,RV7981513,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002799,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,amazon_nl,NL,nl,2026-03-19,5,Big difference in the bedroom,The sensor is responsive enough that I mostly just leave it on auto and forget it. Worth the money for the coverage it gives in an open plan space.,true,4,RV5985047,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002800,CP-BB-DM5440,DustMagnet 5440i,Blueair,versuni_dtc,EU,en,2026-03-19,5,Very happy with it,"Hay fever season was genuinely bearable this year for the first time. Cheaper to run than I expected, the energy draw on auto is minimal.",true,0,RV7856882,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002801,VS-AP-4000i,Air Purifier 4000i Series,Philips,fnac_fr,FR,fr,2026-03-20,1,Good hardware ruined by the app,It drops off the Wi-Fi every couple of days and needs a full re-pair. Stopped responding entirely after four months and had to be replaced under warranty.,true,1,RV8350044,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002802,VS-AP-2000,Air Purifier 2000 Series,Philips,coolblue_nl,NL,nl,2026-03-20,5,Exactly what we needed,Hay fever season was genuinely bearable this year for the first time. On sleep mode it is quieter than my old fan by a wide margin.,true,0,RV4591362,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002803,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_fr,FR,fr,2026-03-20,5,Exactly what we needed,Auto mode ramps up when I open a window and settles back down on its own.,true,6,RV5429620,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002804,VS-AP-4000i,Air Purifier 4000i Series,Philips,currys_uk,GB,en,2026-03-20,5,Big difference in the bedroom,Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose. Setting up a night schedule in the app took under a minute.,false,5,RV0381436,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002805,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_fr,FR,fr,2026-03-20,5,Quiet and effective,"Compact footprint, does not dominate the room. Worth the money for the coverage it gives in an open plan space. Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose.",true,2,RV6049626,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002806,VS-AP-8000i,Air Performer 8000i Series,Philips,currys_uk,GB,en,2026-03-20,5,Big difference in the bedroom,"Cheaper to run than I expected, the energy draw on auto is minimal. Cooking smells from the kitchen are gone long before we finish eating.",true,1,RV8487537,27,2026-08-26T09:00:00+02:00,true,true,true,true
